,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,E
4856,0.0,0.7143,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.80000305175781
4857,0.3999,0.3502,0.0,0.0,0.0,0.0,0.0,0.0401,0.0799,0.1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
4858,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5
4859,0.6696,0.0,0.1343,0.0975,0.0526,0.0,0.0,0.0,0.0,0.0,0.0436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.00000000000001
4860,0.65,0.0,0.05,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.40000152587891
4861,0.705,0.075,0.105,0.035,0.055,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9000015258789
4862,0.9651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0349,0.0,0.0,0.0,0.0,68.19999694824219
4863,0.6910000000000002,0.016,0.062,0.0,0.033,0.058,0.0,0.0,0.043,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,71.0
4864,0.73,0.0,0.17,0.0,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5999984741211
4865,0.5458,0.0,0.0965,0.0,0.193,0.0,0.0,0.1048,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
4866,0.5696,0.0,0.1636,0.0271,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,61.99999999999999
4867,0.7606999999999999,0.0,0.1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649,0.0,0.0,0.0,0.0,0.0,94.57
4868,0.6445000000000001,0.0048,0.1324,0.0163999999999999,0.0236,0.0,0.0,0.1613,0.0148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99999999999999
4869,0.6296,0.0974,0.1064,0.0,0.0967,0.0,0.0,0.0,0.0,0.0208,0.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,78.99999999999999
4870,0.6334633463346335,0.0047004700470047,0.1216121612161216,0.0472047204720472,0.0117011701170117,0.0,0.0,0.1599159915991599,0.0146014601460146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046004600460046,0.0,71.99999999999999
4871,0.6372999999999999,0.0,0.1336999999999999,0.0307999999999999,0.0,0.0,0.0147999999999999,0.1596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233999999999999,0.0,70.90000152587889
4872,0.5982999999999999,0.0,0.0550999999999999,0.1564999999999999,0.0146999999999999,0.0,0.0778,0.0791999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184,0.0,0.0,85.0999984741211
4873,0.675,0.0,0.025,0.135,0.015,0.0,0.0,0.144,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.00000000000001
4874,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.7
4875,0.6032000000000001,0.0,0.1003999999999999,0.0,0.0,0.0967,0.0,0.1005,0.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.86
4876,0.45,0.0,0.06,0.08,0.17,0.0,0.0,0.0,0.0,0.145,0.05,0.0,0.0,0.0,0.025,0.0,0.0,0.02,0.0,0.0,105.0
4877,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.80000305175783
4878,0.6447,0.0003,0.1361,0.0204,0.0737,0.0,0.0,0.0,0.0,0.0,0.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857,0.0,74.01000000000002
4879,0.65,0.05,0.05,0.05,0.05,0.0,0.02,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.19999694824219
4880,0.6173617361736173,0.0048004800480048,0.1316131613161316,0.0502050205020502,0.012001200120012,0.0,0.0,0.1317131713171317,0.0358035803580358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143014301430143,0.0,73.0
4881,0.525,0.243,0.0,0.0,0.0,0.0,0.0,0.2319999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.36000000000001
4882,0.4869999999999999,0.0,0.2519999999999999,0.0,0.0,0.1069999999999999,0.0,0.1539999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.30000305175781
4883,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5999984741211
4884,0.649,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.19999694824224
4885,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.32
4886,0.7132,0.0,0.0,0.0,0.1256,0.0,0.0,0.1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191,0.0,0.0,80.69999694824219
4887,0.44,0.32,0.08,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.70000076293945
4888,0.6873793786186413,0.0700978970630881,0.0,0.0756977290681279,0.0,0.0,0.0,0.0983970480885573,0.0,0.0674979750607481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5999984741211
4889,0.7123712371237122,0.0,0.0993099309930992,0.0304030403040303,0.0,0.0,0.0,0.1537153715371536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042004200420041,0.0,70.0
4890,0.713,0.0,0.0,0.0,0.004,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,76.4000015258789
4891,0.6786,0.0942,0.0764,0.0644,0.0104,0.0,0.0,0.0,0.0345,0.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
4892,0.6835316468353165,0.0510948905109489,0.0824917508249175,0.0,0.0,0.0,0.0865913408659134,0.0834916508349165,0.0068993100689931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
4893,0.6727663616819158,0.1129943502824858,0.1052947352632368,0.0141992900354982,0.0586970651467426,0.0,0.0,0.0,0.0,0.0,0.0137993100344982,0.0,0.0,0.0,0.0219989000549972,0.0,0.0,0.0,0.0,0.0,76.5999984741211
4894,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
4895,0.6,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.04,0.0,0.0,110.0
4896,0.475,0.0,0.175,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.90000152587892
4897,0.562,0.218,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9000015258789
4898,0.6812999999999999,0.1025,0.0,0.0,0.0,0.0,0.0,0.1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311,0.0,0.0,0.0,0.0,79.80000305175781
4899,0.677,0.0,0.0,0.0,0.0,0.0,0.0,0.3229999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.32000000000001
4900,0.0945905409459054,0.0,0.0,0.0,0.0,0.0,0.0,0.0945905409459054,0.0,0.0,0.0,0.1401859814018598,0.0,0.0,0.0,0.0,0.6706329367063294,0.0,0.0,0.0,65.50000000000001
4901,0.64,0.0,0.05,0.1,0.07,0.0,0.015,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,87.9
4902,0.1921999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2307999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770000000000001,0.0,0.0,0.0,66.50000000000001
4903,0.6096,0.033,0.1532,0.0921,0.0711,0.03,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,85.70000000000002
4904,0.7,0.0,0.0249999999999999,0.0689999999999999,0.0689999999999999,0.0,0.0,0.1369999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
4905,0.7009700970097009,0.0187018701870187,0.1562156215621561,0.0157015701570157,0.0285028502850285,0.0,0.0,0.0,0.0,0.0,0.0106010601060106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687068706870687,0.0,75.90000152587888
4906,0.6895,0.0788,0.0946,0.0156,0.0,0.0,0.0781,0.0,0.0,0.0434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
4907,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0999984741211
4908,0.7611,0.0527,0.0,0.0,0.0,0.0527,0.0,0.0,0.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6461
4909,0.7081999999999999,0.0,0.0306,0.0,0.1506,0.0,0.0,0.0983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8
4910,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5999984741211
4911,0.6295629562956295,0.0368036803680368,0.1142114211421142,0.1061106110611061,0.0704070407040704,0.03000300030003,0.0,0.0053005300530053,0.0,0.0,0.0063006300630063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
4912,0.4478,0.0,0.198,0.0,0.2999,0.0,0.0,0.0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.1
4913,0.66,0.0,0.07,0.06,0.03,0.0,0.035,0.025,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.015,0.0,0.0,80.8000030517578
4914,0.8008,0.0,0.0,0.0,0.0536,0.0,0.0,0.1456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
4915,0.6593000000000001,0.0289,0.133,0.08,0.0623,0.0263,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,84.00000000000001
4916,0.6687000000000001,0.0088,0.0176,0.047,0.0,0.0,0.0,0.0876,0.0642,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0,0.0,71.3
4917,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.69999694824219
4918,0.66,0.0,0.075,0.09,0.07,0.03,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,89.0
4919,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5
4920,0.2946999999999999,0.0,0.0,0.0,0.1482,0.0,0.0,0.1419,0.0,0.1661,0.2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5
4921,0.6554000000000001,0.0,0.0849,0.0,0.0,0.0,0.1239,0.1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,84.0
4922,0.6406,0.0,0.0750999999999999,0.0700999999999999,0.0,0.0,0.0800999999999999,0.1090999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249999999999999,0.0,0.0,85.80000305175781
4923,0.6361,0.0,0.0636,0.0,0.0,0.0,0.0,0.3003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.29999923706055
4924,0.7417,0.1261999999999999,0.0308,0.0,0.0,0.0,0.0,0.1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0999984741211
4925,0.3513,0.0,0.0,0.0,0.0,0.0,0.0,0.0802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5685,0.0,0.0,0.0,69.19999694824217
4926,0.2915583116623325,0.0671134226845369,0.0687137427485497,0.2897579515903181,0.0416083216643328,0.0,0.1172234446889378,0.0377075415083016,0.0,0.0,0.0169033806761352,0.0,0.0,0.0,0.0,0.036507301460292,0.0,0.0,0.0329065813162632,0.0,100.00000000000001
4927,0.6456000000000001,0.155,0.0994,0.0,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
4928,0.65,0.0,0.2,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.80000305175781
4929,0.6681331866813318,0.0,0.107989201079892,0.1124887511248875,0.0,0.0,0.0,0.0,0.0,0.1113888611138886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.69999694824219
4930,0.748,0.0,0.0,0.0,0.115,0.0,0.0,0.1369999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
4931,0.4007,0.0,0.1493,0.0,0.1486,0.0,0.0,0.1507,0.1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.65999999999998
4932,0.6206620662066207,0.0,0.1316131613161316,0.0505050505050505,0.0445044504450445,0.0,0.0,0.1064106410641064,0.0463046304630463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9000015258789
4933,0.683,0.0,0.135,0.091,0.086,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
4934,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.02000000000001
4935,0.667,0.0,0.0,0.0,0.0,0.0,0.0319,0.0308,0.0608,0.0,0.0,0.2095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.99999999999999
4936,0.62,0.0,0.05,0.017,0.05,0.146,0.0,0.0,0.0,0.0,0.1169999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
4937,0.479,0.0,0.257,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5
4938,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.79999923706055
4939,0.6689999999999999,0.009,0.1319999999999999,0.093,0.0529999999999999,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99999999999999
4940,0.0,0.7525,0.0495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.29999923706053
4941,0.81,0.13,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
4942,0.775,0.0,0.055,0.045,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
4943,0.7000000000000001,0.0,0.05,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.28
4944,0.6315999999999999,0.0,0.1158,0.1407,0.0821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289,0.0,0.0,0.0,0.0,0.0,0.0,97.09999999999998
4945,0.6,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1
4946,0.6822,0.0779,0.1199,0.0356999999999999,0.0723,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0999984741211
4947,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.400001525878885
4948,0.6209999999999999,0.0,0.0699999999999999,0.0539999999999999,0.0539999999999999,0.0,0.0599999999999999,0.0289999999999999,0.0399999999999999,0.0,0.0399999999999999,0.0,0.0,0.0,0.0,0.0199999999999999,0.0,0.0119999999999999,0.0,0.0,85.0
4949,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,61.00000000000001
4950,0.549,0.0297,0.1286999999999999,0.208,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396,0.0,0.0,0.0,0.0,97.1
4951,0.629,0.0,0.13,0.03,0.0,0.0,0.107,0.068,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,82.4000015258789
4952,0.677,0.088,0.1169999999999999,0.048,0.0559999999999999,0.0139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5
4953,0.7206999999999999,0.0756,0.0554,0.0477,0.0572,0.0063,0.0,0.0,0.0,0.0,0.0371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
4954,0.0,0.766,0.0816,0.0,0.0358,0.0,0.0,0.0,0.0,0.0,0.0,0.0794,0.0,0.0,0.0358,0.0,0.0,0.0,0.0,0.0,68.30000305175781
4955,0.674032596740326,0.1013898610138986,0.0,0.0304969503049695,0.0,0.0,0.0,0.1633836616338366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306969303069693,0.0,0.0,0.0,0.0,76.19999694824219
4956,0.6557,0.0,0.0895,0.1514,0.1033999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
4957,0.6689133782675655,0.1025020500410008,0.0966019320386408,0.00490009800196,0.0943018860377207,0.0,0.0,0.0,0.0,0.0,0.0319006380127602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.99999999999999
4958,0.51,0.0,0.03,0.14,0.04,0.0,0.17,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,102.0
4959,0.6875,0.0,0.0193,0.0,0.1637,0.0128,0.0,0.0,0.0626,0.0,0.0,0.0,0.0,0.0,0.0,0.0327999999999999,0.0,0.0213,0.0,0.0,78.19999999999999
4960,0.5829,0.0,0.045,0.171,0.1946,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5
4961,0.68,0.12,0.04,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.45
4962,0.7000000000000001,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
4963,0.637,0.0,0.114,0.08,0.0,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,75.0
4964,0.6893862122757546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0750984980300394,0.0,0.0,0.2339953200935981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.59999847412109
4965,0.6,0.1,0.0,0.0,0.18,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4000015258789
4966,0.6724655068986204,0.0,0.0486902619476104,0.0351929614077184,0.0252949410117976,0.036992601479704,0.0,0.0457908418316336,0.0451909618076384,0.0,0.0615876824635073,0.0,0.0,0.0,0.0,0.0,0.0,0.0287942411517696,0.0,0.0,76.0
4967,0.0,0.38,0.0,0.0,0.0,0.0,0.14,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,75.30000305175781
4968,0.641174353025879,0.0,0.0959961601535938,0.1488940442382304,0.0990960361585536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139994400223991,0.0,0.0,0.0,0.0,0.0,0.0,92.9000015258789
4969,0.731343880632838,0.180810848650919,0.0309018541112466,0.0,0.0561033662019721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
4970,0.7471,0.0,0.04,0.0,0.0,0.2128999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.59999847412111
4971,0.4932999999999999,0.0851,0.0698,0.103,0.1057,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241,0.0,0.0,98.0
4972,0.7058294170582942,0.0017998200179982,0.0,0.0,0.0,0.0662933706629337,0.0,0.0204979502049795,0.0710928907109289,0.0942905709429057,0.0,0.0381961803819618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.80000305175781
4973,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9000015258789
4974,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.29999923706057
4975,0.6842,0.002,0.1379,0.1278999999999999,0.0409999999999999,0.0,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
4976,0.75,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8
4977,0.7931,0.0209,0.0962,0.0247,0.0225,0.0138,0.0,0.0,0.0,0.0,0.0288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0999984741211
4978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.02999999999999
4979,0.60996099609961,0.0,0.067006700670067,0.0525052505250525,0.1905190519051905,0.0,0.0,0.0,0.0,0.0,0.08000800080008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
4980,0.654,0.0,0.074,0.078,0.047,0.008,0.0,0.042,0.05,0.0,0.018,0.0,0.0,0.0,0.011,0.0,0.0,0.018,0.0,0.0,81.9000015258789
4981,0.4,0.1,0.025,0.0,0.0,0.25,0.02,0.02,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,78.0
4982,0.6,0.0,0.08,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5
4983,0.6925,0.1041,0.0,0.0,0.0,0.0,0.0,0.1475,0.0,0.0,0.0243,0.0,0.0,0.0,0.0,0.0316,0.0,0.0,0.0,0.0,81.0999984741211
4984,0.6424000000000001,0.0,0.167,0.0,0.0,0.0,0.073,0.0777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394,0.0,75.69999694824219
4985,0.475,0.05,0.1,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,98.8000030517578
4986,0.7394,0.0,0.0867,0.0,0.0,0.0,0.0867,0.0867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
4987,0.65,0.0,0.0,0.0,0.125,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4
4988,0.0,0.58,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,75.0
4989,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.084,0.0,0.0,70.56
4990,0.624,0.051,0.0,0.0,0.0,0.148,0.0,0.03,0.052,0.075,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.99999999999997
4991,0.619,0.0,0.043,0.0,0.0,0.0,0.161,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4000015258789
4992,0.6,0.0,0.14,0.1,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
4993,0.6351,0.0,0.1668,0.0,0.0,0.0,0.0999,0.0732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,0.0,78.5999984741211
4994,0.62,0.05,0.05,0.0,0.055,0.135,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
4995,0.5760000000000001,0.0,0.021,0.118,0.177,0.0,0.0,0.032,0.0279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,93.00000000000001
4996,0.9565,0.0434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.14
4997,0.5888411158884113,0.0,0.0890910908909109,0.1407859214078592,0.0390960903909609,0.0,0.0,0.0147985201479852,0.0263973602639736,0.0,0.0,0.100989901009899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.30000305175781
